"","Insulation","Temperature","Num_Occupants","Avg_Age","Home_Size","predit"
"41340",3,81,3,37.4,7,169.9085872098
"41341",8,40,1,22.5,6,190.278930427675
"41342",9,41,6,53.3,6,251.936873111019
"41343",3,80,7,60,7,214.130133527986
"41344",6,73,10,33.1,6,173.33731886775
"41345",6,47,10,55.7,6,240.382888782095
"41346",2,44,10,64.9,4,241.433105526693
"41347",5,67,2,51.1,5,209.596227541732
"41348",3,52,1,29.2,1,160.525648463724
"41349",4,88,1,52.7,4,188.244989951303
"41350",10,76,8,18.6,5,152.891662320169
"41351",8,90,8,19,6,138.019484105948
"41352",6,78,2,55.3,5,211.608968636249
"41353",3,85,4,46.9,4,175.320645760149
"41354",9,51,5,20.8,8,185.96053863499
"41355",2,39,8,25.6,8,181.750110227382
"41356",7,43,10,18.7,7,177.624411360453
"41357",4,70,1,43.3,2,179.081990422336
"41358",10,43,4,37.3,8,228.950405242223
"41359",5,90,4,38.1,8,173.008891183518
"41360",5,56,9,16.5,8,158.779996445584
"41361",2,85,3,44.4,2,161.006528824095
"41362",7,78,6,40.2,4,181.003308470988
"41363",5,80,6,58.4,6,214.733305082836
"41364",2,87,3,19.2,2,109.728096888662
"41365",6,50,9,34,7,198.555355857046
"41366",5,50,9,35.5,8,201.350075986507
"41367",7,72,5,60.7,3,223.619561703054
"41368",2,81,10,18.9,6,125.161245358608
"41369",5,50,10,35.2,6,194.148352480302
"41370",4,63,6,37.2,4,178.178228247956
"41371",4,89,10,64.2,7,217.075853404218
"41372",6,84,6,48.5,5,191.946015837736
"41373",3,42,9,62.4,6,248.19591236981
"41374",7,50,5,46.6,8,230.897503811089
"41375",5,47,2,41.9,3,202.566246403421
"41376",10,90,10,24.3,4,148.208403610172
"41377",5,56,1,31.5,8,190.418914707334
"41378",4,78,2,15.9,2,117.99023808121
"41379",7,47,3,57.7,1,233.665198363312
"41380",8,83,7,56.4,1,202.041924881818
"41381",4,83,8,54.6,1,184.932438053215
"41382",10,39,1,67.6,7,289.629723035265
"41383",10,44,4,29.8,4,200.650814084026
"41384",7,42,2,18.6,3,167.763387828691
"41385",10,42,6,70.4,3,278.493393340917
"41386",6,67,5,63.5,3,230.147971154183
"41387",2,80,5,33.8,1,140.809083764728
"41388",3,90,8,50.7,2,171.022256068963
"41389",9,42,9,21,6,186.764194969437
"41390",7,43,2,16,6,171.296866944097
"41391",7,75,8,42,7,196.128173001148
"41392",9,75,5,24.8,3,157.087994372567
"41393",8,39,2,51,2,234.219631089395
"41394",10,44,4,64.3,1,258.956955110608
"41395",4,85,10,41.2,8,178.513292996022
"41396",3,74,1,25.9,2,138.071557858946
"41397",5,46,4,48,6,224.404266980985
"41398",3,76,5,28.3,6,152.65986696312
"41399",4,58,10,22.9,8,166.02689389226
"41400",10,83,4,58.4,2,216.602973297644
"41401",6,89,2,68.5,7,234.331563812063
"41402",4,54,8,21.6,1,145.288390867421
"41403",6,74,10,48.8,8,209.673730809529
"41404",5,42,9,17.1,7,168.966962058337
"41405",6,74,10,29.8,2,153.294157185076
"41406",6,74,6,18.2,6,144.252559921356
"41407",5,60,10,51.6,5,214.516958465785
"41408",2,73,6,72.4,6,238.367685741063
"41409",7,61,6,71.6,8,270.204755636371
"41410",9,89,1,28,7,164.961496351273
"41411",10,55,1,32.2,5,199.777957020674
"41412",10,65,10,41.4,1,194.057525338306
"41413",5,87,7,66.7,2,212.005091271186
"41414",4,67,4,22.7,7,156.246625426322
"41415",2,58,7,59.5,3,216.274077037117
"41416",10,40,3,48.9,6,248.289598740498
"41417",6,52,3,55.4,2,224.640177928223
"41418",2,42,8,54.8,6,230.199150847429
"41419",5,43,10,17.7,8,172.179075563806
"41420",9,40,4,57.9,3,252.872944612917
"41421",6,58,9,44.1,7,211.450682599947
"41422",6,40,6,26.5,6,190.146373617278
"41423",8,62,9,25.2,2,161.610519496741
"41424",8,63,9,21.1,6,165.366783687864
"41425",7,78,3,60.4,6,227.862698692556
"41426",8,52,7,37.5,8,214.056315236402
"41427",10,55,3,19.2,3,167.341404666861
"41428",4,65,1,57.1,2,210.559896404796
"41429",10,64,2,32.5,6,195.440905234416
"41430",10,42,7,46.9,1,225.684726065159
"41431",3,71,2,71.6,5,239.764727340596
"41432",8,82,4,55.6,4,211.660605155326
"41433",5,49,9,53.6,3,221.943733492056
"41434",5,59,7,57.1,2,217.491223622155
"41435",3,41,6,39.8,7,208.616772255465
"41436",8,47,8,17,7,174.666245180164
"41437",3,46,3,49.6,7,224.339012959856
"41438",8,78,2,19.5,3,141.54074580658
"41439",6,66,5,61.5,3,227.086265611749
"41440",4,69,1,46.9,2,187.028857513932
"41441",6,82,9,72.1,6,242.443774894125
"41442",7,72,1,65.2,8,249.399120650574
"41443",5,53,9,52.6,8,232.355756227689
"41444",7,73,5,36.5,7,187.862913404176
"41445",2,72,4,52.8,2,188.559487043213
"41446",3,61,4,30,8,175.662646745063
"41447",9,62,6,19.5,1,151.366246192339
"41448",6,78,3,33.6,8,178.196320577733
"41449",7,56,7,67.8,3,250.957782274429
"41450",4,61,10,61.7,1,217.490223871482
"41451",7,78,4,35.2,4,171.712143295753
"41452",7,63,2,32.3,1,170.083576310299
"41453",4,53,9,29.7,1,161.812473630217
"41454",4,87,5,59.5,4,201.406634909189
"41455",8,64,5,60.8,2,230.929568369649
"41456",3,53,1,19.5,2,143.758810355606
"41457",8,54,9,53.5,8,243.231607289041
"41458",9,38,5,27.4,6,203.900966068937
"41459",3,54,8,72.1,8,263.437180875067
"41460",4,65,4,50.9,6,210.250997098725
"41461",5,72,3,22.7,6,152.319951170665
"41462",9,54,10,30.7,2,182.438486610551
"41463",9,45,6,50.4,7,245.927804863634
"41464",6,88,2,18.2,4,126.806389635909
"41465",4,62,9,71,7,254.200408266273
"41466",5,81,4,32.3,7,166.264993223064
"41467",2,54,3,67.1,3,235.769827986766
"41468",3,38,8,27.4,4,176.79798256177
"41469",3,83,5,43,4,169.124857562601
"41470",6,88,9,49.8,8,199.729520542099
"41471",7,50,4,58.2,1,231.769365243901
"41472",2,78,3,45.4,2,169.061838153927
"41473",4,53,5,66.6,8,257.627508308576
"41474",7,47,7,50.3,8,240.242890105442
"41475",2,83,10,15.3,1,100.486901283845
"41476",9,69,5,64.9,7,253.822842498897
"41477",7,56,10,37.1,4,192.971848029265
"41478",8,39,9,46.4,3,226.465673517536
"41479",9,85,4,70.4,2,235.127402145211
"41480",3,43,1,34.3,5,191.066700250812
"41481",5,63,6,34.2,2,169.263273417405
"41482",8,74,9,42,6,196.883146458662
"41483",2,67,6,48,4,189.278307591446
"41484",2,70,6,37.9,1,157.299248230698
"41485",4,69,5,48.3,4,195.048185381805
"41486",5,74,8,68.8,6,239.859444830635
"41487",10,63,3,62.7,6,255.409533570795
"41488",10,71,7,30.6,2,171.585527629055
"41489",7,40,10,39.2,4,211.018903425405
"41490",3,70,7,30.2,5,157.905056217291
"41491",3,64,1,18.2,7,147.49159534066
"41492",8,38,8,70.5,8,290.838287924729
"41493",8,61,9,51.5,6,226.86746164061
"41494",5,60,8,71.8,1,242.078330590071
"41495",10,90,3,28.8,4,158.937289416255
"41496",5,64,7,68.3,1,231.987221296068
"41497",7,52,3,63.6,7,259.942937584558
"41498",5,49,8,18.3,2,149.647858445287
"41499",5,43,8,42.6,7,218.494315099722
"41500",3,72,4,19.6,7,142.477441869397
"41501",8,70,4,40.6,5,195.783997410648
"41502",9,52,3,67.9,8,278.218487745923
"41503",4,70,10,22.9,7,152.416253510071
"41504",6,76,4,17.8,5,139.092785867659
"41505",10,83,7,71.3,8,260.18418971659
"41506",8,78,3,56.7,7,227.086201947963
"41507",9,77,8,65.9,6,244.850852522513
"41508",10,63,8,62.1,3,243.370720146207
"41509",10,83,2,49.9,3,203.602960114545
"41510",7,44,2,16.3,6,171.016684365485
"41511",10,59,8,61.5,1,239.32792060892
"41512",2,50,9,34.4,4,176.525094522033
"41513",8,67,9,49.1,5,213.758426805016
"41514",4,64,2,25.4,1,145.672970915903
"41515",5,40,7,25.1,5,180.628247231877
"41516",5,57,4,30.8,1,165.165470067525
"41517",5,46,2,39.3,7,211.011090489528
"41518",6,40,10,49.1,3,223.983462729104
"41519",4,53,8,40.5,3,189.655270825229
"41520",5,52,10,29.6,7,184.571434652378
"41521",6,65,10,61.8,8,243.058693723151
"41522",8,55,5,59,2,235.220446464763
"41523",10,63,1,33.3,1,182.29489533384
"41524",9,39,10,30.1,8,213.336969133129
"41525",7,48,6,47.3,1,211.543902486954
"41526",5,70,6,42.2,3,182.071822852096
"41527",4,70,10,44.6,3,182.388432913323
"41528",2,76,8,69.3,5,225.95444441594
"41529",7,65,10,30.7,8,185.247313845078
"41530",7,88,9,26.4,8,157.054928035817
"41531",9,80,1,68,5,245.080486116448
"41532",2,58,10,50,5,203.134963366328
"41533",6,78,4,34.9,6,174.139903538393
"41534",7,84,1,49.8,7,205.514905524803
"41535",7,84,7,27.9,8,164.021280546819
"41536",2,77,8,50.4,1,175.244544681325
"41537",10,45,10,53.4,5,247.731914216388
"41538",4,90,8,56.5,5,195.264036248192
"41539",4,58,3,44.8,5,201.446457860297
"41540",10,74,8,43.6,2,194.262401282033
"41541",7,49,4,66,2,251.144171699424
"41542",10,53,7,29.1,7,200.153047999063
"41543",2,88,8,17.1,1,100.213650887046
"41544",9,87,8,66.3,4,230.594883950935
"41545",6,82,10,34.5,5,165.088604267516
"41546",3,67,6,31.7,5,163.732522420284
"41547",9,81,3,59,8,235.494821830669
"41548",8,62,5,48.9,3,212.447716493036
"41549",3,90,5,49.2,5,178.394937222069
"41550",4,74,7,53.7,8,213.462079021627
"41551",5,38,5,69.5,3,263.845254526612
"41552",2,57,9,37,8,188.232764296264
"41553",2,90,9,55,4,182.223813636982
"41554",6,40,5,51.9,1,224.489523103614
"41555",5,60,10,34.4,5,180.704913946978
"41556",3,75,5,26.9,7,153.949161234165
"41557",2,50,5,44.7,4,197.848839969923
"41558",7,88,8,52.7,7,205.853351963379
"41559",6,48,7,54.3,8,243.910714159828
"41560",3,84,5,54.5,4,190.86182025205
"41561",3,40,6,48.8,5,220.836028895927
"41562",7,60,7,18.8,3,151.153061562071
"41563",10,45,2,44.5,7,238.730836906138
"41564",6,89,5,59,8,218.02094025287
"41565",4,84,8,46.7,6,184.390109273935
"41566",5,46,8,31.6,4,184.746020851362
"41567",2,45,2,46.7,5,210.108496948234
"41568",5,62,2,65.4,2,232.542512129878
"41569",3,45,5,70.6,4,256.438640679686
"41570",2,62,1,17.8,3,132.433569680997
"41571",4,40,1,58.7,4,241.796411177187
"41572",7,73,10,51.7,3,203.712491451483
"41573",6,81,9,34.8,3,160.474215761255
"41574",5,40,5,53.1,7,242.552047712556
"41575",8,39,8,35.9,6,215.608088260801
"41576",7,76,4,39.6,6,188.444610938739
"41577",4,39,3,41.5,2,201.973356889
"41578",10,57,5,44.2,1,207.866025818813
"41579",5,60,5,32.7,6,181.879329548639
"41580",6,53,5,41.6,6,208.790104130251
"41581",3,55,1,49.8,7,217.440745931597
"41582",3,63,5,25.5,3,148.950109015827
"41583",8,53,7,68.2,1,251.336386309414
"41584",7,65,2,37,1,177.58305897442
"41585",4,85,6,16.9,6,125.476766321133
"41586",4,51,7,40.9,7,205.136450844718
"41587",10,75,9,44.3,2,194.499586553277
"41588",5,86,8,34.3,5,158.428133756654
"41589",9,79,2,15.1,8,151.204289495198
"41590",7,78,6,67.3,4,234.276936753526
"41591",5,64,10,64.3,5,236.003118381937
"41592",2,52,5,50.5,6,213.853740606822
"41593",2,83,6,18.2,3,113.606624099288
"41594",5,70,2,38.5,1,169.531116938104
"41595",7,49,7,16.1,2,152.243049963467
"41596",9,74,5,32.3,4,175.873055865552
"41597",4,50,3,54.9,5,228.260625261576
"41598",6,65,9,38.9,4,185.624414129381
"41599",8,61,10,21.1,1,150.980130561282
"41600",3,51,9,49.1,3,204.70667482844
"41601",5,56,1,40.9,2,189.868530869748
"41602",3,45,2,58.7,2,227.509280356146
"41603",10,64,8,42.7,6,213.878481359522
"41604",10,57,3,38.4,6,212.859756852164
"41605",7,56,3,49,4,218.247776244602
"41606",6,63,3,47.7,8,218.963246934218
"41607",2,83,9,40,5,161.99756818656
"41608",10,42,10,72.7,7,294.624975873209
"41609",9,52,7,17.7,7,175.287152392164
"41610",9,38,1,65.8,2,267.778116787542
"41611",10,74,10,50.3,6,219.581494131927
"41612",10,72,9,60.7,6,242.034800015712
"41613",3,69,10,36.9,3,164.796058511051
"41614",4,45,7,34.5,8,200.946300112551
"41615",3,74,6,26.8,4,144.839018689063
"41616",9,43,10,18.9,3,171.982564258456
"41617",3,72,2,49,4,191.295836066565
"41618",6,68,2,69.8,5,248.812583903707
"41619",2,87,8,41.7,5,162.12870490987
"41620",2,87,1,25,4,128.010770141579
"41621",8,51,10,54.1,4,234.065881517086
"41622",8,69,2,48.5,4,209.550283277263
"41623",3,44,2,70.6,5,261.28695440982
"41624",9,73,3,61,3,230.528325801423
"41625",8,65,4,72.3,2,252.935489825958
"41626",10,38,4,27.6,5,204.717092827381
"41627",2,81,8,24.3,2,123.628532664386
"41628",9,55,5,41.3,2,203.75100824669
"41629",4,67,10,72.2,3,239.254752090204
"41630",10,66,9,35.7,4,191.76593194102
"41631",10,85,1,22.5,3,148.268690554032
"41632",5,83,3,59.8,7,218.854051806883
"41633",7,63,4,66.9,7,256.591970452972
"41634",9,53,1,61.7,4,253.012375625775
"41635",8,61,8,58.9,4,235.340443039918
"41636",4,83,8,30.2,7,155.995573763934
"41637",9,90,8,66,7,236.909886030163
"41638",8,74,9,30.4,6,174.079674573885
"41639",3,77,7,43.2,4,174.19966858413
"41640",3,89,2,55.6,8,202.167496596473
"41641",3,52,6,52.1,3,210.541073213245
"41642",10,75,1,25.6,5,169.405017021879
"41643",8,61,9,17.2,8,165.782974033983
"41644",6,72,6,29.8,3,159.281357223219
"41645",10,71,2,25.9,4,170.034003493747
"41646",10,82,7,16.8,5,144.402586064913
"41647",9,51,7,25.3,1,172.068226320503
"41648",8,60,10,36.9,2,186.081469351134
"41649",6,75,1,39.8,7,190.360573405601
"41650",6,82,7,57.5,8,220.623790694503
"41651",10,81,4,19.2,6,153.968859495346
"41652",4,85,9,71.9,7,235.961309707465
"41653",5,81,7,70.2,5,233.619544079558
"41654",8,72,1,31.3,6,179.740434678678
"41655",4,81,5,46.9,3,178.68540184111
"41656",3,74,5,65.3,1,211.27738464967
"41657",8,70,3,22.9,2,151.743473722595
"41658",9,45,9,66.8,5,271.017300071619
"41659",7,39,7,16.2,1,157.967397140729
"41660",10,53,7,69.3,4,269.664343313854
"41661",4,90,5,61.1,8,214.628198306223
"41662",8,83,4,26.5,2,147.242396471249
"41663",3,59,4,48.2,1,190.979793669133
"41664",8,69,7,59.2,7,238.754256105337
"41665",2,77,4,44.2,7,183.161376520084
"41666",4,73,7,65,4,223.859693931401
"41667",5,74,9,38.8,1,164.758440368023
"41668",7,62,10,21.3,3,153.52087153367
"41669",7,69,5,27.5,3,160.964235139036
"41670",6,82,1,57.3,2,202.815320656886
"41671",10,79,5,51.3,5,215.370956913873
"41672",5,88,2,22.7,3,129.155539613935
"41673",4,88,3,69.7,3,217.954443739627
"41674",6,39,6,29.6,1,181.252782995961
"41675",2,40,6,34.4,1,176.516716568891
"41676",6,85,2,33,7,168.024786743074
"41677",2,89,5,44,2,156.202574509063
"41678",7,53,7,48.1,7,227.527018578205
"41679",7,47,7,52.9,1,223.153443895273
"41680",9,46,3,70.1,4,275.07680983114
"41681",6,83,9,30.6,2,147.306421315031
"41682",10,80,8,48.8,4,205.608101829262
"41683",10,70,3,23.2,1,155.812737939988
"41684",7,78,10,16.4,2,126.79801993211
"41685",10,44,4,26,3,190.009201336816
"41686",8,51,5,51.3,6,236.249408811181
"41687",2,67,2,15.7,5,130.029778247439
"41688",2,90,3,44.6,2,157.05005442671
"41689",5,89,5,35.3,6,161.762553863984
"41690",9,43,2,64.5,6,273.289998364224
"41691",9,52,6,42.7,7,224.701524703802
"41692",2,46,4,42.3,4,196.87954920108
"41693",9,79,2,67.2,1,231.422762103689
"41694",4,80,6,69.3,5,229.663680928326
"41695",4,64,8,18.4,8,152.499071741028
"41696",5,51,10,43.8,3,200.669917533346
"41697",7,67,3,33.4,1,168.497305574814
"41698",2,48,3,70.5,5,254.016189252556
"41699",2,60,2,16.8,1,125.595629677835
"41700",4,65,5,69.3,7,249.324572589224
"41701",7,68,6,57.2,2,216.778445316116
"41702",3,62,6,27.9,3,154.269037490414
"41703",6,71,9,64.6,1,221.411804341309
"41704",7,41,3,68.9,3,267.244928655072
"41705",10,51,3,52.7,7,249.362008535073
"41706",3,78,10,60.6,6,213.071092346373
"41707",7,38,7,35.4,2,199.75251217267
"41708",4,59,3,50.4,5,211.585102953178
"41709",2,50,5,50,7,217.782197306627
"41710",3,65,6,56.5,6,217.396137627404
"41711",7,70,7,71.9,1,240.495624742883
"41712",5,76,8,59.3,6,219.444332601322
"41713",7,55,3,70.2,7,270.307544136933
"41714",5,77,6,70.1,5,237.171631356834
"41715",2,69,1,65.7,1,214.163669467942
"41716",5,70,5,32,5,168.632472669495
"41717",7,82,10,70.9,5,239.969840960341
"41718",3,39,1,31.2,4,185.280869247451
"41719",7,41,9,55.9,2,236.904051122221
"41720",9,86,7,26,5,155.682873513167
"41721",8,55,8,19.2,8,175.203131131318
"41722",9,71,6,62.9,8,251.05390545456
"41723",5,73,6,56.7,3,207.966380084621
"41724",4,55,3,60.5,5,234.919560189863
"41725",5,76,7,24.8,4,145.549600899582
"41726",6,54,4,35.1,4,189.068308057513
"41727",3,68,5,59.4,5,217.584671853609
"41728",2,62,8,60.1,1,207.361878253929
"41729",2,67,3,66.4,2,219.913188484176
"41730",3,87,1,35.5,8,164.66339795563
"41731",8,72,6,15.1,2,133.863373313746
"41732",5,61,7,17.6,4,144.444634915917
"41733",4,41,5,61.3,3,241.790261688849
"41734",2,81,2,47.8,6,184.125013551255
"41735",9,81,5,43.1,1,181.499852063644
"41736",5,77,5,27.7,1,141.403929198138
"41737",9,44,10,66.9,1,259.128810946472
"41738",9,42,3,48.6,4,236.291464347227
"41739",5,74,7,51,7,208.308379042017
"41740",4,45,10,68.5,3,251.119636790848
"41741",3,49,6,18.1,1,139.970073638987
"41742",10,40,8,69.8,4,281.687350852823
"41743",5,73,1,18.5,5,140.560001799311
"41744",8,84,5,41.4,4,181.737196412735
"41745",9,79,8,40.6,6,193.375838932901
"41746",8,63,7,28.4,8,186.598181753467
"41747",10,71,4,29.1,5,178.958208782161
"41748",6,73,3,18,5,142.364690566324
"41749",7,67,4,36.4,8,196.326365652153
"41750",9,84,7,45,1,182.08720333588
"41751",2,44,10,68.3,5,251.288391657187
"41752",3,62,10,54.9,6,215.784778716543
"41753",4,85,10,55.2,5,196.520194915886
"41754",8,88,5,35.2,6,172.412443465843
"41755",6,89,3,24,1,127.554709605077
"41756",4,41,4,37.9,6,205.573643043009
"41757",4,39,7,47.7,5,222.600114045874
"41758",6,53,8,40.9,1,190.749606808397
"41759",10,74,1,32.7,7,190.575261786551
"41760",9,49,5,24,3,178.133457209
"41761",2,52,6,55.1,7,225.799047820604
"41762",4,64,1,72.5,6,254.389438243142
"41763",2,59,10,17.3,3,131.639815131803
"41764",3,71,1,61.3,1,207.099736173393
"41765",8,69,10,59.7,7,238.930288075651
"41766",6,88,5,32.6,2,147.964251760312
"41767",10,82,5,37.2,1,172.357121497558
"41768",5,40,10,51.5,2,222.204397969369
"41769",10,71,5,23.1,8,176.408880429765
"41770",6,80,7,34.8,1,155.539041059317
"41771",2,38,7,64,6,252.033331963362
"41772",3,89,3,46.5,7,180.83809741091
"41773",7,63,3,40,4,194.465934580441
"41774",4,51,5,48.9,3,208.714861159153
"41775",3,48,9,23.1,7,168.891266918932
"41776",8,82,9,18.3,2,130.647834535409
"41777",10,90,5,20.2,5,144.664859511534
"41778",10,83,5,69.4,2,237.957996490486
"41779",7,79,8,44.6,5,191.416566068402
"41780",4,72,4,16.3,2,123.458212411097
"41781",3,53,10,70.9,8,261.410211032346
"41782",6,76,9,58.2,1,204.480940768103
"41783",4,52,5,56.9,7,236.257505505948
"41784",8,48,4,51.8,8,246.454078249191
"41785",2,66,3,41.6,3,175.202375677309
"41786",6,89,5,15.8,3,117.240116205476
"41787",4,90,3,29.7,6,147.096456650896
"41788",5,74,3,40.6,4,179.425192409621
"41789",5,67,8,35.8,3,171.562462074359
"41790",3,42,10,63.9,1,235.018128973618
"41791",6,39,1,60.9,2,247.299144476728
"41792",7,71,10,70.6,6,252.120808838843
"41793",5,80,6,60,2,205.192571996087
"41794",7,63,7,24.6,5,166.28803465782
"41795",3,81,4,41.7,6,174.921129684238
"41796",7,87,9,17.2,2,120.810284062065
"41797",6,62,2,50.6,3,209.945451771403
"41798",9,63,9,39.2,1,188.416028223894
"41799",2,52,1,24.1,4,156.688999194171
"41800",2,58,5,56.8,2,208.332780019599
"41801",5,52,4,55.9,8,241.05767219105
"41802",9,48,2,60.3,2,247.997891629343
"41803",3,58,2,60.3,6,232.031568341693
"41804",9,86,4,37.2,5,178.506895081809
"41805",9,57,10,58.3,7,249.942789982558
"41806",8,77,10,34.6,1,163.599813217083
"41807",2,43,10,18.5,6,157.432165305543
"41808",8,65,3,25.9,6,174.676600607326
"41809",8,69,8,25,3,158.568332055606
"41810",8,39,5,41.9,2,215.523824258515
"41811",5,73,5,20.8,8,153.5200744432
"41812",2,43,1,40.6,3,193.782810115659
"41813",7,41,2,43.9,4,221.539983765558
"41814",6,41,6,39.4,5,211.463969576831
"41815",5,73,4,18.8,1,127.656830907652
"41816",10,64,5,33.5,6,196.599845475626
"41817",3,46,10,70,1,243.529899713949
"41818",4,39,2,20.7,2,161.353331586606
"41819",9,51,3,36.8,3,202.09397139535
"41820",7,39,3,31.6,4,198.831336616965
"41821",6,60,10,25.3,7,172.484517765116
"41822",4,78,5,22,3,132.346352573957
"41823",10,59,7,60.1,2,240.016246105677
"41824",4,57,1,18.9,6,155.111164391181
"41825",2,52,1,67.6,6,248.545038538891
"41826",4,88,2,21,8,138.345686363279
"41827",8,82,4,15.4,6,138.977799952132
"41828",6,71,6,35.5,8,187.213988494595
"41829",9,42,9,36.1,4,210.105004973675
"41830",6,54,9,50.2,6,223.750363781064
"41831",2,84,1,52.7,4,185.073670972638
"41832",8,50,3,33.2,6,202.075974479632
"41833",3,53,8,27.9,8,177.41801726905
"41834",2,89,3,48.9,4,172.716012874367
"41835",2,54,1,53.5,1,203.229620775321
"41836",4,87,3,24.5,1,123.62644381501
"41837",4,86,10,57.4,1,187.289024213063
"41838",8,59,9,20.7,1,152.202617793724
"41839",5,76,4,44.7,6,191.819246158614
"41840",3,46,1,29.6,3,172.87456010414
"41841",6,87,2,47.8,3,182.69297692567
"41842",5,46,10,47.3,4,215.071423023762
"41843",6,51,7,54.4,7,238.326003302157
"41844",6,55,6,19,4,156.010816659807
"41845",9,40,3,48.3,7,246.956104132198
"41846",5,89,4,48.3,1,171.72957823211
"41847",6,38,4,30.8,4,194.534137586191
"41848",3,45,2,48,8,225.504102689403
"41849",3,81,6,25.1,3,132.236127891574
"41850",2,48,3,41.8,6,200.768764391555
"41851",8,43,2,24.1,8,196.888515281042
"41852",5,64,3,67.8,5,244.766187646229
"41853",7,62,3,62.9,3,237.181551040202
"41854",10,58,2,56.2,1,231.392773079739
"41855",10,63,8,25.7,3,171.814998025012
"41856",3,40,10,23.9,4,167.639852049483
"41857",9,48,7,72.4,1,267.26796806231
"41858",10,38,1,35.4,7,227.200357930741
"41859",4,84,10,64.2,4,211.910961444751
"41860",6,84,4,51.6,3,192.234944874201
"41861",5,64,1,23.7,2,149.097066021752
"41862",3,57,6,48.6,5,205.654097388041
"41863",3,63,9,56.5,5,215.157606520717
"41864",10,70,9,31.6,1,170.71184428987
"41865",8,62,2,68.7,3,252.177760321081
"41866",6,69,3,51.1,3,204.569908487397
"41867",4,89,4,29.8,3,138.379477414153
"41868",2,47,8,25.8,8,175.183853206551
"41869",3,41,3,21,1,153.437238239952
"41870",6,89,1,44.6,8,190.78901711852
"41871",4,67,5,56,3,208.75331794749
"41872",8,67,3,63.3,6,246.458284188016
"41873",4,72,1,42.5,7,191.627031548624
"41874",9,45,10,55.7,1,236.241738137263
"41875",5,67,9,42.3,6,193.585840494351
"41876",7,74,3,62.5,5,232.299113706509
"41877",4,68,2,26.2,1,143.765913984741
"41878",6,44,3,70.5,2,261.283428038458
"41879",3,73,3,47.3,3,183.643551749107
"41880",5,76,9,44,2,176.412341191443
"41881",5,65,1,28.8,4,164.595822620545
"41882",6,62,8,58.8,3,224.451394812927
"41883",3,85,3,56.6,5,197.829534870787
"41884",8,60,8,18.3,4,156.398218984348
"41885",9,83,5,51.1,7,214.515588646098
"41886",5,65,5,47.3,2,193.544573799431
"41887",3,38,7,65.2,7,260.889336273545
"41888",8,44,3,22.2,7,188.843067655226
"41889",7,80,7,45.4,7,198.731270304354
"41890",4,82,9,72.3,2,223.499869505609
"41891",10,88,8,16.2,8,147.249101791297
"41892",2,72,10,22.4,8,146.213970902023
"41893",3,55,10,32.4,7,180.814909202688
"41894",8,73,2,23.1,3,152.967323062771
"41895",5,44,7,62.1,3,243.540729336745
"41896",7,55,8,33.8,2,181.549478739416
"41897",5,39,2,46.1,4,220.953606096537
"41898",4,46,3,31.1,4,181.782391843139
"41899",6,39,7,55.6,2,235.266564204072
"41900",5,90,8,25.9,3,132.092544864207
"41901",9,71,6,37.1,5,190.821309011139
"41902",9,87,3,57.7,8,227.719695079449
"41903",10,67,6,34.2,8,201.44019544138
"41904",7,65,6,53.9,2,212.901033351651
"41905",10,48,3,33.5,4,204.713583890919
"41906",5,75,8,31.2,2,152.388775764526
"41907",3,70,7,32.1,5,161.640107646694
"41908",9,38,1,45.1,6,239.771753926081
"41909",3,72,5,36.1,8,177.815965930493
"41910",5,46,4,72.8,4,266.813497440597
"41911",6,83,9,59.2,7,219.386323852275
"41912",2,54,5,19.6,3,141.855624717968
"41913",4,59,9,61.7,1,219.49903772064
"41914",2,76,5,56.7,2,192.477502624743
"41915",2,43,5,33.6,8,194.803808697698
"41916",4,57,4,42.5,1,184.840009034851
"41917",9,51,6,62.1,7,263.708293155698
"41918",9,85,6,52.6,2,199.597950167608
"41919",10,72,1,63.7,6,250.083919775969
"41920",7,83,1,19.2,4,136.716317221933
"41921",6,59,8,39.8,8,205.568212584361
"41922",6,41,2,51.3,5,235.933021491587
"41923",4,40,10,57.8,2,231.263527611023
"41924",10,47,8,23,8,196.283683462573
"41925",10,49,8,43.9,3,219.771844661691
"41926",10,81,6,27.6,3,160.429271247459
"41927",9,44,5,34,1,195.798240555847
"41928",3,50,8,44.8,5,203.735569783554
"41929",7,84,10,24.7,4,144.237751758891
"41930",10,41,5,63.3,4,268.846492090613
"41931",7,78,2,72.6,1,236.25706982725
"41932",7,73,10,53.8,2,204.669196300841
"41933",3,86,1,34.8,4,151.47121436391
"41934",6,81,10,19.4,5,136.274702027619
"41935",9,53,7,69.1,1,256.431135768656
"41936",6,78,4,38,1,164.376385375927
"41937",5,38,10,32,4,191.953850263547
"41938",4,55,9,21.3,4,153.074289262086
"41939",3,77,2,68.4,2,218.740019494761
"41940",8,79,6,33.9,4,171.074251288185
"41941",8,89,8,28.6,5,154.589740559888
"41942",7,44,10,45.6,2,213.777399351466
"41943",5,40,3,18.2,7,174.482967937767
"41944",10,40,6,24.8,7,203.278053671155
"41945",9,73,9,48.2,6,213.266651130545
"41946",10,55,4,64.7,1,250.174078774688
"41947",4,39,10,24.5,7,182.529313752547
"41948",9,49,6,60.2,6,258.541586920188
"41949",9,82,8,71.7,1,236.04540131714
"41950",8,44,2,45.8,8,238.67680669676
"41951",4,76,5,34.9,1,153.102221268553
